image,artist,school,technique,timeframe,type,technique_macro
23769-stillife.jpg,Francesco MALTESE,italian,oil,1601-1650,still-life,oil
26014-07portr.jpg,Hans MEMLING,flemish,oil,1451-1500,portrait,oil
09506-choice.jpg,CORNELIS VAN HAARLEM,dutch,oil,1551-1600,genre,oil
00901-3vault2.jpg,Fra ANGELICO,italian,fresco,1401-1450,religious,fresco
21274-clytie.jpg,Charles de LA FOSSE,french,oil,1651-1700,mythological,oil
22499-5annunci.jpg,Filippino LIPPI,italian,tempera,1451-1500,religious,tempera
17970-09monte4.jpg,Benozzo GOZZOLI,italian,fresco,1451-1500,religious,fresco
39823-2rovere1.jpg,TIZIANO Vecellio,italian,oil,1501-1550,portrait,oil
06729-1foscar2.jpg,Domenico BRUNI,italian,fresco,1601-1650,other,fresco
20966-mockery.jpg,Jan van KESSEL I,flemish,oil,1651-1700,genre,oil
34829-stillife.jpg,Coenraet ROEPEL,dutch,oil,1701-1750,still-life,oil
18898-stanthon.jpg,GUERCINO,italian,oil,1601-1650,religious,oil
30237-07martyr.jpg,PALMA GIOVANE,italian,oil,1551-1600,religious,oil
43632-palace.jpg,Hans VREDEMAN DE VRIES,dutch,oil,1551-1600,genre,oil
02888-continen.jpg,BACICCIO,italian,oil,1651-1700,historical,oil
23113-10carme2.jpg,Pietro LORENZETTI,italian,tempera,1301-1350,religious,tempera
44581-1centra1.jpg,Giovanni Battista ZELOTTI,italian,fresco,1551-1600,interior,fresco
22461-breakfa.jpg,Étienne LIOTARD,swiss,oil,1701-1750,genre,oil
06916-1weisse2.jpg,Johann Rudolf BYSS,swiss,fresco,1701-1750,mythological,fresco
16582-life_chl.jpg,GIOVANNI DA RIMINI,italian,tempera,1301-1350,religious,tempera
36433-lands_b.jpg,Roelandt SAVERY,dutch,oil,1601-1650,landscape,oil
44450-battlesc.jpg,Jan WYCK,dutch,oil,1651-1700,historical,oil
25074-s_anne3.jpg,MASTER of the Housebook,german,tempera,1451-1500,religious,tempera
16435-vault.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
13432-1holzha3.jpg,Conrad FABER VON CREUZNACH,german,oil,1501-1550,portrait,oil
00392-2scenes.jpg,Albrecht ALTDORFER,german,oil,1501-1550,religious,oil
19222-81langel.jpg,Frans HALS,dutch,oil,1601-1650,portrait,oil
35109-harbour.jpg,Salvator ROSA,italian,oil,1601-1650,landscape,oil
30299-capricci.jpg,Giovanni Paolo PANNINI,italian,oil,1701-1750,landscape,oil
32540-madchild.jpg,PSEUDO-PIER FRANCESCO FIORENTINO,italian,tempera,1451-1500,religious,tempera
20804-polypty7.jpg,JUAN DE FLANDES,spanish,oil,1501-1550,religious,oil
43400-formosa1.jpg,Bartolomeo VIVARINI,italian,tempera,1451-1500,religious,tempera
24949-borgo3.jpg,MASTER of the Borgo Crucifix,italian,tempera,1251-1300,religious,tempera
43006-02porto2.jpg,Paolo VERONESE,italian,oil,1551-1600,portrait,oil
21284-grisail1.jpg,Laurent de LA HIRE,french,oil,1601-1650,religious,oil
41392-11cruciy.jpg,Italian UNKNOWN MASTER,italian,tempera,1301-1350,religious,tempera
15096-burning2.jpg,GEERTGEN tot Sint Jans,netherlandish,oil,1451-1500,religious,oil
13137-contento.jpg,Adam ELSHEIMER,german,oil,1551-1600,mythological,oil
21099-riverlan.jpg,Wouter KNIJFF,dutch,oil,1601-1650,landscape,oil
30279-madonna.jpg,Marco PALMEZZANO,italian,oil,1451-1500,religious,oil
38209-autumnla.jpg,Jacob van STRIJ,dutch,oil,1751-1800,landscape,oil
15730-madonn_d.jpg,GIAMPIETRINO,italian,oil,1501-1550,religious,oil
06216-lucrezia.jpg,Agnolo BRONZINO,italian,oil,1501-1550,portrait,oil
20589-venus_ad.jpg,Abraham JANSSENS,flemish,oil,1601-1650,mythological,oil
24318-viewrome.jpg,William MARLOW,english,oil,1751-1800,landscape,oil
00432-immacula.jpg,Martino ALTOMONTE,austrian,oil,1651-1700,religious,oil
12098-v_street.jpg,Joost Cornelisz. DROOCHSLOOT,dutch,oil,1601-1650,landscape,oil
39735-02tityus.jpg,TIZIANO Vecellio,italian,oil,1501-1550,mythological,oil
38550-vertumnu.jpg,Jan TENGNAGEL,dutch,oil,1601-1650,mythological,oil
30545-returncr.jpg,Sir Joseph Noel PATON,scottish,oil,1851-1900,historical,oil
00570-polyptyc.jpg,ANDREA DA MURANO,italian,tempera,1451-1500,religious,tempera
11652-3doctor4.jpg,DOMENICHINO,italian,fresco,1601-1650,religious,fresco
13114-portlady.jpg,Justus van EGMONT,flemish,oil,1601-1650,portrait,oil
08135-chickens.jpg,Pieter CASTEELS,flemish,oil,1701-1750,still-life,oil
32884-2panel1.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,religious,fresco
37818-s_benedi.jpg,SPINELLO ARETINO,italian,tempera,1351-1400,religious,tempera
37413-lady_pet.jpg,Pieter Cornelisz. van SLINGELAND,dutch,oil,1651-1700,genre,oil
30411-portcybo.jpg,PARMIGIANINO,italian,oil,1501-1550,portrait,oil
26207-nursing.jpg,François-Guillaume MÉNAGEOT,french,oil,1751-1800,genre,oil
03724-venus_ad.jpg,Clément-Louis-Marie-Anne BELLE,french,oil,1751-1800,mythological,oil
19069-figures.jpg,Dirck HALS,dutch,oil,1601-1650,interior,oil
21138-sister.jpg,Christen K?BKE,danish,oil,1801-1850,portrait,oil
37542-scene12.jpg,Il SODOMA,italian,fresco,1501-1550,religious,fresco
26241-charles4.jpg,Anton Raphael MENGS,german,oil,1751-1800,portrait,oil
28879-16moriso.jpg,Berthe MORISOT,french,oil,1851-1900,portrait,oil
24180-le_notre.jpg,Carlo MARATTI,italian,oil,1651-1700,portrait,oil
36327-rest_fli.jpg,Carlo SARACENI,italian,oil,1601-1650,religious,oil
10798-portrman.jpg,Henri-Pierre DANLOUX,french,oil,1751-1800,portrait,oil
04641-kitchen.jpg,Cornelis BISSCHOP,dutch,oil,1651-1700,interior,oil
08018-johnmath.jpg,Juan CARRE?O DE MIRANDA,spanish,oil,1651-1700,religious,oil
14176-071game.jpg,Jean-Honoré FRAGONARD,french,oil,1751-1800,genre,oil
16030-franc09.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
36705-breakfas.jpg,Floris Gerritsz. van SCHOOTEN,dutch,oil,1601-1650,still-life,oil
07906-beaneate.jpg,Annibale CARRACCI,italian,oil,1551-1600,genre,oil
23376-13venus.jpg,Lorenzo LOTTO,italian,oil,1501-1550,mythological,oil
20190-nieuwe2.jpg,Gerard HOUCKGEEST,dutch,oil,1601-1650,interior,oil
08316-virgin_c.jpg,CECCO DI PIETRO,italian,tempera,1351-1400,religious,tempera
23469-petrikir.jpg,Johan Ludwig Gebhard LUND,danish,oil,1801-1850,religious,oil
32640-flight_e.jpg,Adam PYNACKER,dutch,oil,1651-1700,religious,oil
44412-rainbow.jpg,Joseph WRIGHT,english,oil,1751-1800,landscape,oil
23744-welzer1.jpg,Hans MALER,german,tempera,1501-1550,portrait,tempera
08103-balcony.jpg,Mary CASSATT,american,oil,1851-1900,genre,oil
17942-scheveni.jpg,Jan van GOYEN,dutch,oil,1601-1650,landscape,oil
04752-shepherd.jpg,Abraham BLOEMAERT,dutch,oil,1601-1650,genre,oil
22286-jupiter.jpg,Marco LIBERI,italian,oil,1651-1700,mythological,oil
39889-3women.jpg,Jan TOOROP,dutch,oil,1851-1900,genre,oil
42081-01entomb.jpg,Giorgio VASARI,italian,oil,1551-1600,religious,oil
30268-y_man.jpg,PALMA VECCHIO,italian,oil,1501-1550,portrait,oil
22943-10furla1.jpg,Pietro LONGHI,italian,oil,1701-1750,genre,oil
13605-sorrento.jpg,Thomas FEARNLEY,norwegian,oil,1801-1850,landscape,oil
18570-viewveni.jpg,Carlo GRUBACS,italian,oil,1801-1850,landscape,oil
07491-18phylli.jpg,CARAVAGGIO,italian,oil,1551-1600,portrait,oil
05997-family.jpg,Jan de BRAY,dutch,oil,1651-1700,portrait,oil
35304-marathon.jpg,Carl ROTTMANN,german,encaustic,1801-1850,landscape,encaustic
21215-ruggiero.jpg,Johann Peter KRAFFT,austrian,oil,1801-1850,mythological,oil
09795-triumph1.jpg,Lorenzo the Elder COSTA,italian,fresco,1451-1500,religious,fresco
24808-triptic2.jpg,MASTER of Flémalle,flemish,oil,1401-1450,religious,oil
36569-meeting.jpg,Bartolomeo SCHEDONI,italian,oil,1601-1650,religious,oil
16578-sebastia.jpg,GIOVANNI DA MODENA,italian,tempera,1401-1450,religious,tempera
04700-07winter.jpg,Karl BLECHEN,german,watercolour,1801-1850,landscape,watercolour
43144-townfolk.jpg,Jan VICTORS,dutch,oil,1651-1700,landscape,oil
02923-vessels1.jpg,Ludolf BACKHUYSEN,dutch,oil,1651-1700,landscape,oil
06643-vulcan.jpg,Jan the Younger BRUEGHEL,flemish,oil,1601-1650,mythological,oil
30539-ragotin1.jpg,Jean Baptiste Joseph PATER,french,oil,1701-1750,genre,oil
07951-sleepven.jpg,Annibale CARRACCI,italian,oil,1551-1600,mythological,oil
44724-farnese4.jpg,Taddeo ZUCCARO,italian,fresco,1551-1600,historical,fresco
44430-marsvenu.jpg,Joachim WTEWAEL,dutch,oil,1601-1650,mythological,oil
06287-b_draugh.jpg,Adriaen BROUWER,flemish,oil,1601-1650,genre,oil
15585-04corona.jpg,Domenico GHIRLANDAIO,italian,tempera,1451-1500,religious,tempera
14794-bearded.jpg,Mauro GANDOLFI,italian,oil,1801-1850,study,oil
13636-13ferenc.jpg,Károly FERENCZY,hungarian,oil,1851-1900,genre,oil
31981-16casa.jpg,Jacopo PONTORMO,italian,oil,1501-1550,portrait,oil
17833-blac625.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,other,oil
16716-ossian.jpg,Anne-Louis GIRODET DE ROUCY-TRIOSON,french,oil,1801-1850,mythological,oil
09397-stillif1.jpg,Meiffren CONTE,french,oil,1651-1700,still-life,oil
39264-4lastju0.jpg,TINTORETTO,italian,oil,1551-1600,religious,oil
24561-pieta.jpg,MASOLINO da Panicale,italian,fresco,1401-1450,religious,fresco
19556-liberati.jpg,Mattheus van HELMONT,flemish,oil,1651-1700,religious,oil
21152-winterla.jpg,Barend Cornelis KOEKKOEK,dutch,oil,1801-1850,landscape,oil
35747-winterla.jpg,Jacob Isaackszon van RUISDAEL,dutch,oil,1651-1700,landscape,oil
36551-altar1c.jpg,Hans Leonhard SCHÄUFELEIN,german,oil,1501-1550,religious,oil
38825-timetrut.jpg,Theodor van THULDEN,flemish,oil,1601-1650,mythological,oil
21640-morosin1.jpg,Gregorio LAZZARINI,italian,oil,1651-1700,historical,oil
14023-1zenob09.jpg,Francesco FONTEBASSO,italian,fresco,1701-1750,mythological,fresco
20490-banquet.jpg,JACOPO del SELLAIO,italian,tempera,1451-1500,historical,tempera
19188-61coyman.jpg,Frans HALS,dutch,oil,1601-1650,portrait,oil
03306-predell3.jpg,BARTOLOMEO DI GIOVANNI,italian,tempera,1451-1500,religious,tempera
19409-stillif4.jpg,Willem Claesz. HEDA,dutch,oil,1601-1650,still-life,oil
03487-miracl5.jpg,Lazzaro BASTIANI,italian,tempera,1451-1500,religious,tempera
27091-cavalier.jpg,Jan van MIERIS,dutch,oil,1651-1700,genre,oil
28369-basketap.jpg,Louise MOILLON,french,oil,1601-1650,still-life,oil
05507-sixtus2.jpg,Sandro BOTTICELLI,italian,fresco,1451-1500,religious,fresco
41513-grotesqu.jpg,Italian UNKNOWN MASTER,italian,fresco,1551-1600,other,fresco
17969-08monte3.jpg,Benozzo GOZZOLI,italian,fresco,1451-1500,religious,fresco
15584-03corona.jpg,Domenico GHIRLANDAIO,italian,tempera,1451-1500,religious,tempera
19076-party.jpg,Dirck HALS,dutch,oil,1601-1650,genre,oil
26635-03_7pr3.jpg,MICHELANGELO Buonarroti,italian,fresco,1501-1550,religious,fresco
35038-portrai2.jpg,János ROMBAUER,hungarian,oil,1801-1850,portrait,oil
08486-01early.jpg,Paul CÉZANNE,french,oil,1851-1900,mythological,oil
11482-hanway.jpg,Arthur DEVIS,english,oil,1701-1750,portrait,oil
40930-04wings.jpg,Flemish UNKNOWN MASTER,flemish,oil,1501-1550,religious,oil
39508-23morosi.jpg,TINTORETTO,italian,oil,1551-1600,portrait,oil
22505-5meeting.jpg,Filippino LIPPI,italian,tempera,1451-1500,religious,tempera
05065-bacchus.jpg,Paulus BOR,dutch,oil,1601-1650,mythological,oil
38983-04labia.jpg,Giovanni Battista TIEPOLO,italian,fresco,1701-1750,historical,fresco
44411-portrait.jpg,Joseph WRIGHT,english,oil,1751-1800,portrait,oil
14517-lallegro.jpg,William Edward FROST,english,oil,1851-1900,mythological,oil
43065-montigny.jpg,Jan Cornelisz VERSPRONCK,dutch,oil,1601-1650,portrait,oil
02720-rudolf.jpg,Jacques d' ARTHOIS,flemish,oil,1651-1700,historical,oil
13893-breadcon.jpg,Georg FLEGEL,german,oil,1601-1650,still-life,oil
27188-m_rosary.jpg,Tommaso MINARDI,italian,oil,1801-1850,religious,oil
15097-kinship.jpg,GEERTGEN tot Sint Jans,netherlandish,oil,1451-1500,religious,oil
12412-forestla.jpg,Jules DUPRÉ,french,oil,1851-1900,landscape,oil
04925-flower_p.jpg,Hans BOLLONGIER,dutch,oil,1601-1650,still-life,oil
38167-birds.jpg,Tobias STRANOVER,other,oil,1701-1750,landscape,oil
04165-1pallav2.jpg,Il BERGAMASCO,italian,fresco,1551-1600,mythological,fresco
40397-alpinela.jpg,Lucas van UDEN,flemish,oil,1601-1650,landscape,oil
13560-2west2.jpg,Giovanni Antonio FASOLO,italian,fresco,1551-1600,other,fresco
24025-3gonzaga.jpg,Andrea MANTEGNA,italian,tempera,1451-1500,portrait,tempera
39261-2st_paul.jpg,TINTORETTO,italian,oil,1551-1600,religious,oil
12546-3eve.jpg,Albrecht DÜRER,german,oil,1501-1550,religious,oil
35338-market.jpg,Théodore ROUSSEAU,french,oil,1851-1900,landscape,oil
14741-portra3.jpg,Fede GALIZIA,italian,oil,1601-1650,portrait,oil
06939-stillife.jpg,Orsola Maddalena CACCIA,italian,oil,1601-1650,still-life,oil
22427-bouquet.jpg,Jacques LINARD,french,oil,1601-1650,still-life,oil
09292-selfport.jpg,Edwart COLLIER,dutch,oil,1651-1700,portrait,oil
20703-family2.jpg,Cornelius the Younger JONSON VAN CEULEN,dutch,oil,1651-1700,portrait,oil
18575-landsca2.jpg,Norbert GRUND,bohemian,oil,1701-1750,landscape,oil
04167-1pallav4.jpg,Il BERGAMASCO,italian,fresco,1551-1600,mythological,fresco
04185-winterla.jpg,Christoffel van den BERGHE,flemish,oil,1601-1650,landscape,oil
10435-battlesc.jpg,Louis Philippe CRÉPIN,french,oil,1801-1850,historical,oil
42835-05helen.jpg,Paolo VERONESE,italian,oil,1551-1600,religious,oil
26344-the_cook.jpg,Gabriel METSU,dutch,oil,1651-1700,genre,oil
15955-0view1.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
21576-tobit.jpg,Pieter Pietersz. LASTMAN,dutch,oil,1601-1650,religious,oil
20944-animals.jpg,Jan van KESSEL I,flemish,oil,1651-1700,other,oil
30777-8study1.jpg,Pietro PERUGINO,italian,drawing,1451-1500,mythological,drawing
23371-08archit.jpg,Lorenzo LOTTO,italian,oil,1501-1550,portrait,oil
23188-31monaco.jpg,LORENZO Monaco,italian,tempera,1401-1450,religious,tempera
22927-00moros.jpg,Pietro LONGHI,italian,fresco,1701-1750,interior,fresco
29239-virginia.jpg,Francesco de MURA,italian,oil,1701-1750,historical,oil
09283-la_belle.jpg,Alexandre-Marie COLIN,french,oil,1801-1850,genre,oil
25326-bartholo.jpg,Agnolo di Domenico MAZZIERE,italian,tempera,1451-1500,religious,tempera
36767-diptych1.jpg,Jan van SCOREL,dutch,oil,1501-1550,religious,oil
04446-interior.jpg,Balthasar BESCHEY,flemish,oil,1701-1750,interior,oil
10702-pardon.jpg,Pascal-Adolphe-Jean DAGNAN-BOUVERET,french,oil,1851-1900,genre,oil
19368-3hayez.jpg,Francesco HAYEZ,italian,oil,1801-1850,portrait,oil
42317-1007velb.jpg,Diego Rodriguez de Silva y VELÁZQUEZ,spanish,oil,1601-1650,portrait,oil
39598-3martyr.jpg,TIZIANO Vecellio,italian,oil,1501-1550,religious,oil
21703-4figures.jpg,LE NAIN brothers,french,oil,1601-1650,genre,oil
03158-manpor_r.jpg,Jacopo de' BARBARI,italian,oil,1501-1550,mythological,oil
20352-011ingre.jpg,Jean-Auguste-Dominique INGRES,french,oil,1801-1850,portrait,oil
20768-self_fam.jpg,Jacob JORDAENS,flemish,oil,1651-1700,portrait,oil
18890-magdale.jpg,GUERCINO,italian,oil,1601-1650,religious,oil
28837-cesaresc.jpg,MORETTO da Brescia,italian,oil,1501-1550,portrait,oil
21514-cassandr.jpg,Jérôme-Martin LANGLOIS,french,oil,1801-1850,mythological,oil
40736-04icon.jpg,Cretan UNKNOWN ICON PAINTER,greek,tempera,1451-1500,religious,tempera
28480-viewcity.jpg,Joos de MOMPER,flemish,oil,1601-1650,landscape,oil
39389-1annunc.jpg,TINTORETTO,italian,oil,1551-1600,religious,oil
08168-noahsark.jpg,Giovanni Benedetto CASTIGLIONE,italian,oil,1601-1650,religious,oil
04449-musical1.jpg,Bartolomeo BETTERA,italian,oil,1651-1700,still-life,oil
11061-wellingt.jpg,George DAWE,english,oil,1801-1850,portrait,oil
33229-eberhard.jpg,Johann Anton Alban RAMBOUX,german,oil,1801-1850,portrait,oil
27046-carnival.jpg,Jan MIEL,flemish,oil,1601-1650,genre,oil
16416-baptis2.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
42156-2mappa2.jpg,Giovanni de' VECCHI,italian,fresco,1551-1600,mythological,fresco
06898-madonna.jpg,Giovanni Maria BUTTERI,italian,oil,1551-1600,religious,oil
34369-judith.jpg,August RIEDEL,german,oil,1801-1850,mythological,oil
43885-children.jpg,Adriaen van der WERFF,dutch,oil,1651-1700,genre,oil
14886-viewloch.jpg,Jean-Bruno GASSIES,french,oil,1801-1850,landscape,oil
21096-potemkin.jpg,Sir Godfrey KNELLER,english,oil,1651-1700,portrait,oil
05107-4samoilo.jpg,Vladimir Lukich BOROVIKOVSKY,russian,oil,1751-1800,portrait,oil
32901-3libera.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,religious,fresco
17813-717goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,portrait,oil
06864-annuncia.jpg,Juan de BURGOS,spanish,tempera,1451-1500,religious,tempera
08425-beggar.jpg,Giacomo CERUTI,italian,oil,1701-1750,genre,oil
14924-3ponta06.jpg,Paul GAUGUIN,french,oil,1851-1900,portrait,oil
32498-mystic_m.jpg,Giulio Cesare PROCACCINI,italian,oil,1601-1650,religious,oil
13211-coronati.jpg,Agnolo degli ERRI,italian,tempera,1451-1500,religious,tempera
29737-river_la.jpg,Wijnandus Johannes Josephus NUYEN,dutch,oil,1801-1850,landscape,oil
09927-stillfig.jpg,Guillaume COURTOIS,french,oil,1651-1700,still-life,oil
03232-polyptyc.jpg,Giovanni BARONZIO,italian,tempera,1301-1350,religious,tempera
35156-zcrucifi.jpg,Cosimo ROSSELLI,italian,oil,1451-1500,religious,oil
31806-lupins.jpg,W?adys?aw PODKOWI?SKI,polish,oil,1851-1900,landscape,oil
33516-21portra.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
13094-port_fam.jpg,Gerbrand van den EECKHOUT,dutch,oil,1651-1700,portrait,oil
11539-stil_lif.jpg,Floris Claesz van DIJCK,dutch,oil,1601-1650,still-life,oil
38766-deesis5.jpg,THEOPHANES the Greek,greek,tempera,1351-1400,religious,tempera
41394-12cruci.jpg,Italian UNKNOWN MASTER,italian,tempera,1301-1350,religious,tempera
30477-man_dog.jpg,Bartolomeo PASSEROTTI,italian,oil,1551-1600,portrait,oil
03206-nativity.jpg,Federico Fiori BAROCCI,italian,oil,1551-1600,religious,oil
22574-5vault1.jpg,Filippino LIPPI,italian,fresco,1451-1500,religious,fresco
40219-madre2.jpg,Nikolaos TSAFOURIS,greek,tempera,1451-1500,religious,tempera
21737-musician.jpg,Jean-Baptiste LE PRINCE,french,oil,1751-1800,other,oil
00777-2edge1.jpg,Fra ANGELICO,italian,tempera,1401-1450,religious,tempera
10419-20illmat.jpg,Lucas the Younger CRANACH,german,oil,1501-1550,genre,oil
08823-madchild.jpg,Carlo CIGNANI,italian,oil,1651-1700,religious,oil
18092-2simon.jpg,Benozzo GOZZOLI,italian,tempera,1451-1500,religious,tempera
37078-8decora5.jpg,Luca SIGNORELLI,italian,fresco,1451-1500,portrait,fresco
41691-04virgin.jpg,Spanish UNKNOWN MASTER,spanish,tempera,1401-1450,religious,tempera
38563-gallery.jpg,David the Younger TENIERS,flemish,oil,1651-1700,genre,oil
32747-coronati.jpg,RAFFAELLINO DEL GARBO,italian,oil,1451-1500,religious,oil
30957-socrates.jpg,Jean-François-Pierre PEYRON,french,oil,1751-1800,mythological,oil
35750-1morning.jpg,Philipp Otto RUNGE,german,oil,1801-1850,other,oil
30410-port_you.jpg,PARMIGIANINO,italian,oil,1501-1550,portrait,oil
07952-stephen.jpg,Annibale CARRACCI,italian,oil,1551-1600,religious,oil
39564-04popeal.jpg,TIZIANO Vecellio,italian,oil,1501-1550,religious,oil
23629-seashore.jpg,Alessandro MAGNASCO,italian,oil,1701-1750,landscape,oil
26244-h_family.jpg,Anton Raphael MENGS,german,oil,1751-1800,religious,oil
25267-fromme.jpg,Georg David MATTHIEU,german,oil,1751-1800,portrait,oil
24461-pisa_cen.jpg,MASACCIO,italian,tempera,1401-1450,religious,tempera
10045-agatlucy.jpg,Guidoccio COZZARELLI,italian,tempera,1451-1500,religious,tempera
09861-courb201.jpg,Gustave COURBET,french,oil,1851-1900,portrait,oil
16049-franc22.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
11977-1repeta3.jpg,Louis DORIGNY,french,fresco,1651-1700,mythological,fresco
15648-selfport.jpg,Giuseppe GHISLANDI,italian,oil,1701-1750,portrait,oil
26189-recommen.jpg,Lippo MEMMI,italian,fresco,1301-1350,religious,fresco
44000-00beaun2.jpg,Rogier van der WEYDEN,flemish,oil,1401-1450,religious,oil
13719-2assunt7.jpg,Gaudenzio FERRARI,italian,fresco,1501-1550,religious,fresco
10963-104david.jpg,Jacques-Louis DAVID,french,oil,1801-1850,historical,oil
27191-handelsk.jpg,Hendrik van MINDERHOUT,flemish,oil,1651-1700,landscape,oil
15957-00ceili2.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
29620-intbavo1.jpg,Isaak van NICKELEN,dutch,oil,1651-1700,interior,oil
11414-theriver.jpg,Hippolyte-Camille DELPY,french,oil,1851-1900,landscape,oil
20925-stillife.jpg,Jacob van de KERCKHOVEN,flemish,oil,1651-1700,still-life,oil
05989-adoratio.jpg,Jan de BRAY,dutch,oil,1651-1700,religious,oil
14832-virgin.jpg,GAROFALO,italian,oil,1501-1550,religious,oil
03654-skating.jpg,Jan Abrahamsz. BEERSTRATEN,flemish,oil,1601-1650,landscape,oil
00609-7dante.jpg,ANDREA DEL CASTAGNO,italian,fresco,1401-1450,portrait,fresco
15329-colonna3.jpg,Filippo GHERARDI,italian,fresco,1601-1650,historical,fresco
34194-lamentat.jpg,Jusepe de RIBERA,spanish,oil,1601-1650,religious,oil
30797-mourning.jpg,Pietro PERUGINO,italian,oil,1451-1500,religious,oil
44279-9rome1.jpg,Caspar Andriaans van WITTEL,dutch,oil,1651-1700,landscape,oil
01047-seabattl.jpg,Aert ANTHONISZ,dutch,oil,1601-1650,historical,oil
23581-port_min.jpg,Nicolaes MAES,dutch,oil,1651-1700,portrait,oil
43483-sons.jpg,Christian Leberecht VOGEL,german,oil,1751-1800,portrait,oil
15568-1heretic.jpg,Domenico GHIRLANDAIO,italian,fresco,1451-1500,religious,fresco
39530-william5.jpg,Johann Friedrich August TISCHBEIN,german,drawing,1751-1800,portrait,drawing
24506-healing.jpg,MASOLINO da Panicale,italian,fresco,1401-1450,religious,fresco
20000-venus_am.jpg,Cornelis HOLSTEYN,dutch,oil,1601-1650,mythological,oil
43619-ambush.jpg,Sebastian VRANCX,flemish,oil,1601-1650,landscape,oil
41023-18sabine.jpg,French UNKNOWN MASTER,french,oil,1751-1800,mythological,oil
13741-5virtue2.jpg,Luca FERRARI,italian,fresco,1601-1650,mythological,fresco
